#BGC_Name,Family Number,substring,file_name,Chromophore,OHHis,Salicylate,OHAsp,Ambiguous,Catechol,Dmaq,Graminine,Hydroxamate,Sum
NZ_JACJUV010000001.1.region002,2307,GCF_014218805,NZ_JACJUV010000001.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JACLQY010000018.1.region002,2310,GCF_014253015,NZ_JACLQY010000018.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JACOQL010000004.1.region001,2316,GCF_014490725,NZ_JACOQL010000004.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
CP014609.1.region003,2318,GCA_001586195,CP014609.1.region003.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JACXAE010000085.1.region001,2337,GCF_014698965,NZ_JACXAE010000085.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_JACZFR010000025.1.region001,2346,GCF_014904815,NZ_JACZFR010000025.1.region001.gbk,0,0,0,1,0,0,0,0,1,2
NZ_JADBGI010000002.1.region002,2358,GCF_014892575,NZ_JADBGI010000002.1.region002.gbk,0,0,0,0,0,1,0,0,1,2
NC_009142.1.region005,2360,GCF_000062885,NC_009142.1.region005.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JADEUF010000004.1.region001,2363,GCF_015163655,NZ_JADEUF010000004.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_JADEWG010000006.1.region001,2365,GCF_015207735,NZ_JADEWG010000006.1.region001.gbk,0,0,1,0,0,0,1,0,0,2
NZ_JADEWH010000019.1.region001,2366,GCF_015207755,NZ_JADEWH010000019.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_JADEWO010000008.1.region001,2368,GCF_015207605,NZ_JADEWO010000008.1.region001.gbk,0,0,0,0,0,0,1,0,0,1
NZ_JADLQL010000001.1.region005,2378,GCF_015477805,NZ_JADLQL010000001.1.region005.gbk,0,0,1,0,0,0,0,0,0,1
NZ_BAFV01000022.1.region001,2380,GCF_000308515,NZ_BAFV01000022.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JADLQQ010000005.1.region003,2383,GCF_015477765,NZ_JADLQQ010000005.1.region003.gbk,0,0,1,0,0,0,0,0,0,1
NZ_JADNQW010000008.1.region001,2391,GCF_015709455,NZ_JADNQW010000008.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JADNQZ010000048.1.region002,2393,GCF_015709515,NZ_JADNQZ010000048.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JADOTX010000001.1.region004,2395,GCF_015751765,NZ_JADOTX010000001.1.region004.gbk,0,0,0,0,0,0,0,0,1,1
NZ_AP014636.1.region003,2398,GCF_001547935,NZ_AP014636.1.region003.gbk,0,0,0,0,0,1,0,0,0,1
NZ_BNBM01000004.1.region001,2399,GCF_014655715,NZ_BNBM01000004.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_JAEAMR010000010.1.region003,2405,GCF_015999245,NZ_JAEAMR010000010.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JAECZB010000067.1.region001,2408,GCF_016056295,NZ_JAECZB010000067.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NZ_JAEIOS010000013.1.region001,2412,GCF_016342265,NZ_JAEIOS010000013.1.region001.gbk,0,0,0,0,0,1,0,0,1,2
NZ_JAEMNV010000005.1.region003,2419,GCF_016482825,NZ_JAEMNV010000005.1.region003.gbk,0,0,1,0,0,0,0,0,1,2
NZ_JAEMNV010000010.1.region002,2420,GCF_016482825,NZ_JAEMNV010000010.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JAEPRQ010000002.1.region002,2431,GCF_016629665,NZ_JAEPRQ010000002.1.region002.gbk,0,0,0,0,0,0,1,0,0,1
NZ_JAERWK010000006.1.region001,2438,GCF_016918035,NZ_JAERWK010000006.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JAFBCM010000001.1.region005,2444,GCF_016907715,NZ_JAFBCM010000001.1.region005.gbk,0,0,0,0,0,0,0,0,1,1
NZ_BMRE01000005.1.region001,2445,GCF_014648475,NZ_BMRE01000005.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JAFCKB010000019.1.region002,2451,GCF_018130615,NZ_JAFCKB010000019.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_FNXG01000001.1.region002,2452,GCF_900108405,NZ_FNXG01000001.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_AP018449.1.region008,2463,GCF_003966895,NZ_AP018449.1.region008.gbk,0,0,1,0,0,0,0,0,0,1
JAAXZN010000004.1.region002,2471,GCA_012719855,JAAXZN010000004.1.region002.gbk,0,0,0,0,1,0,0,0,0,1
NC_021741.1.region006,2472,GCF_000422085,NC_021741.1.region006.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JAFICD010000002.1.region001,2473,GCF_017833525,NZ_JAFICD010000002.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NZ_JAFLNH010000003.1.region003,2479,GCF_018361265,NZ_JAFLNH010000003.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JAFMTB010000003.1.region001,2480,GCF_017916475,NZ_JAFMTB010000003.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_BAGD01000281.1.region001,2482,GCF_000308635,NZ_BAGD01000281.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JAFBCY010000005.1.region001,2486,GCF_016907975,NZ_JAFBCY010000005.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JAGEOJ010000011.1.region001,2487,GCF_017573505,NZ_JAGEOJ010000011.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_BAUA01000062.1.region001,2493,GCF_000710915,NZ_BAUA01000062.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NC_014551.1.region010,2499,GCF_000196735,NC_014551.1.region010.gbk,0,0,0,0,0,1,0,0,0,1
NZ_CP028904.1.region001,2502,GCF_001639105,NZ_CP028904.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_JAGINW010000001.1.region028,2505,GCF_017876405,NZ_JAGINW010000001.1.region028.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JAGINY010000001.1.region004,2506,GCF_017876455,NZ_JAGINY010000001.1.region004.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JAGINY010000001.1.region005,2507,GCF_017876455,NZ_JAGINY010000001.1.region005.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JAGIOI010000001.1.region003,2509,GCF_017876675,NZ_JAGIOI010000001.1.region003.gbk,0,0,0,0,0,1,0,0,0,1
NZ_FPAB01000001.1.region002,2514,GCF_900116145,NZ_FPAB01000001.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NC_021149.1.region004,2524,GCF_000380335,NC_021149.1.region004.gbk,0,0,0,0,1,1,0,0,0,2
NZ_JAGSOY010000015.1.region001,2526,GCF_018837975,NZ_JAGSOY010000015.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JAHBAY010000011.1.region001,2531,GCF_018499875,NZ_JAHBAY010000011.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_BILX01000008.1.region001,2544,GCF_004000785,NZ_BILX01000008.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JEOE01000006.1.region001,2551,GCF_000708885,NZ_JEOE01000006.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
AMXN01000007.1.region001,2555,GCA_000332645,AMXN01000007.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JH767537.1.region001,2558,GCF_000281085,NZ_JH767537.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_AP018194.1.region021,2560,GCF_002368235,NZ_AP018194.1.region021.gbk,0,0,0,1,0,0,0,0,0,1
NZ_AORV01000021.1.region001,2566,GCF_000350485,NZ_AORV01000021.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_JIAI01000001.1.region004,2568,GCF_000620785,NZ_JIAI01000001.1.region004.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JIAI01000001.1.region005,2569,GCF_000620785,NZ_JIAI01000001.1.region005.gbk,0,0,1,0,0,0,0,0,0,1
NZ_CP032762.1.region010,2576,GCF_003641205,NZ_CP032762.1.region010.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JMQN01000048.1.region001,2587,GCF_000705555,NZ_JMQN01000048.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JNXY01000015.1.region003,2601,GCF_000717135,NZ_JNXY01000015.1.region003.gbk,0,0,1,0,0,0,0,0,0,1
NZ_JNYD01000001.1.region001,2603,GCF_000717175,NZ_JNYD01000001.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_FNDJ01000002.1.region003,2617,GCF_900099965,NZ_FNDJ01000002.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JOCF01000056.1.region002,2623,GCF_000720635,NZ_JOCF01000056.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NZ_CP042174.1.region001,2639,GCF_005937995,NZ_CP042174.1.region001.gbk,0,0,0,0,0,1,0,0,1,2
NZ_JACBJG010000004.1.region002,2644,GCF_015910535,NZ_JACBJG010000004.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JOJM01000018.1.region002,2648,GCF_000720325,NZ_JOJM01000018.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NC_008027.1.region008,2649,GCF_000026105,NC_008027.1.region008.gbk,0,0,1,0,1,0,0,0,0,2
NZ_AYSJ01000015.1.region002,2650,GCF_000517265,NZ_AYSJ01000015.1.region002.gbk,0,0,0,0,1,1,0,0,0,2
NC_020126.1.region015,2653,GCF_000331735,NC_020126.1.region015.gbk,0,0,0,0,0,1,0,0,0,1
NZ_FTNW01000001.1.region001,2654,GCF_900156545,NZ_FTNW01000001.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JPOC01000003.1.region001,2655,GCF_000738775,NZ_JPOC01000003.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JQEC01000002.1.region001,2660,GCF_000764185,NZ_JQEC01000002.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JQKO01000009.1.region001,2663,GCF_000746085,NZ_JQKO01000009.1.region001.gbk,0,1,0,0,0,0,0,0,0,1
NZ_JQLN01000004.1.region003,2664,GCF_000744225,NZ_JQLN01000004.1.region003.gbk,0,0,1,0,0,0,0,0,0,1
NZ_JRKI01000045.1.region001,2670,GCF_000935125,NZ_JRKI01000045.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JSEO01000002.1.region001,2674,GCF_001624705,NZ_JSEO01000002.1.region001.gbk,0,0,0,0,1,0,0,0,0,1
NZ_JACAOR010000001.1.region002,2679,GCF_013386115,NZ_JACAOR010000001.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NZ_CP045302.1.region004,2685,GCF_009363155,NZ_CP045302.1.region004.gbk,0,0,0,1,0,0,0,0,1,2
NZ_JWIO01000023.1.region001,2689,GCF_001017755,NZ_JWIO01000023.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JXCA02000019.1.region003,2691,GCF_000828085,NZ_JXCA02000019.1.region003.gbk,0,0,0,1,0,0,0,0,0,1
NZ_JXYP01000011.1.region002,2698,GCF_000964005,NZ_JXYP01000011.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NZ_JACJRV010000023.1.region001,2715,GCF_014697475,NZ_JACJRV010000023.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NZ_KB217478.1.region008,2716,GCF_000331305,NZ_KB217478.1.region008.gbk,0,0,0,1,0,0,0,0,0,1
NZ_KB235898.1.region003,2717,GCF_000332155,NZ_KB235898.1.region003.gbk,0,0,1,0,0,0,0,0,0,1
NZ_KB235930.1.region009,2719,GCF_000332295,NZ_KB235930.1.region009.gbk,0,0,0,1,0,0,0,0,0,1
NZ_KB731325.1.region001,2721,GCF_000353285,NZ_KB731325.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NZ_KB849543.1.region002,2724,GCF_000368565,NZ_KB849543.1.region002.gbk,0,0,0,0,1,1,0,0,0,2
NZ_KB849727.1.region001,2726,GCF_000368865,NZ_KB849727.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_CP046654.1.region001,2728,GCF_009759685,NZ_CP046654.1.region001.gbk,0,0,0,0,1,0,0,0,0,1
NZ_KB849804.1.region001,2729,GCF_000369065,NZ_KB849804.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_KB889664.1.region002,2733,GCF_000372745,NZ_KB889664.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_KB889671.1.region001,2734,GCF_000372745,NZ_KB889671.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_CP043929.1.region008,2736,GCF_008632455,NZ_CP043929.1.region008.gbk,0,0,0,1,0,0,0,0,0,1
NZ_KB889967.1.region001,2737,GCF_000372885,NZ_KB889967.1.region001.gbk,0,0,0,0,0,0,1,0,0,1
NZ_KB898990.1.region006,2746,GCF_000377965,NZ_KB898990.1.region006.gbk,0,0,1,0,0,0,0,0,0,1
NZ_KB900614.1.region007,2748,GCF_000379065,NZ_KB900614.1.region007.gbk,0,0,0,0,0,0,0,0,0,0
NC_012997.1.region008,2749,GCF_000023025,NC_012997.1.region008.gbk,0,0,0,0,0,1,0,0,0,1
NZ_KB903249.1.region007,2750,GCF_000379685,NZ_KB903249.1.region007.gbk,0,0,0,0,0,0,0,0,1,1
NZ_KB905381.1.region002,2753,GCF_000379465,NZ_KB905381.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JALM01000017.1.region001,2754,GCF_000737195,NZ_JALM01000017.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_KB907307.1.region008,2757,GCF_000381925,NZ_KB907307.1.region008.gbk,0,0,0,0,0,0,0,0,1,1
NZ_KB910516.1.region008,2762,GCF_000372825,NZ_KB910516.1.region008.gbk,0,0,0,0,0,0,0,0,1,1
NZ_KB912942.1.region008,2764,GCF_000383915,NZ_KB912942.1.region008.gbk,0,0,1,0,0,0,0,0,1,2
NZ_KB913029.1.region007,2769,GCF_000384115,NZ_KB913029.1.region007.gbk,0,0,0,0,0,0,0,0,1,1
NC_014259.1.region003,2775,GCF_000196795,NC_014259.1.region003.gbk,0,0,0,0,0,1,0,0,0,1
NZ_CP041146.1.region001,2779,GCF_006494775,NZ_CP041146.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_KE383987.1.region001,2780,GCF_000423185,NZ_KE383987.1.region001.gbk,0,0,0,1,0,0,0,0,1,2
NZ_KE386496.1.region006,2785,GCF_000427445,NZ_KE386496.1.region006.gbk,0,1,0,0,0,0,0,0,0,1
NZ_KE386747.1.region002,2787,GCF_000428465,NZ_KE386747.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_KE386834.1.region002,2788,GCF_000429025,NZ_KE386834.1.region002.gbk,0,0,0,0,0,1,0,0,1,2
NZ_KI391954.1.region002,2790,GCF_000185725,NZ_KI391954.1.region002.gbk,0,0,1,0,0,0,0,0,1,2
NZ_KI911559.1.region004,2795,GCF_000515255,NZ_KI911559.1.region004.gbk,0,0,0,0,0,0,0,0,1,1
NZ_KI912613.1.region006,2800,GCF_000519325,NZ_KI912613.1.region006.gbk,0,0,0,0,0,0,0,0,1,1
NZ_KK037166.1.region033,2802,GCF_000568255,NZ_KK037166.1.region033.gbk,0,0,0,0,0,0,0,0,0,0
NZ_KK073874.1.region007,2803,GCF_000585375,NZ_KK073874.1.region007.gbk,0,0,0,0,0,0,0,0,1,1
NZ_CP015243.1.region002,2804,GCF_001648175,NZ_CP015243.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_KK853997.1.region002,2807,GCF_000696185,NZ_KK853997.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_KL543967.1.region001,2808,GCF_000711805,NZ_KL543967.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NZ_BMWI01000011.1.region001,2809,GCF_014651155,NZ_BMWI01000011.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_BCYR01000001.1.region001,2811,GCF_001598295,NZ_BCYR01000001.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_KN549088.1.region001,2815,GCF_000799285,NZ_KN549088.1.region001.gbk,0,0,0,0,0,1,0,0,1,2
NC_012704.1.region003,2831,GCF_000023145,NC_012704.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_KV823255.1.region001,2832,GCF_001815905,NZ_KV823255.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_CP045096.1.region029,2836,GCF_009184865,NZ_CP045096.1.region029.gbk,0,0,0,0,0,0,0,0,1,1
NZ_KZ984558.1.region002,2838,GCF_003574445,NZ_KZ984558.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_LABZ01000126.1.region001,2839,GCF_001043955,NZ_LABZ01000126.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_BJMM01000033.1.region001,2842,GCF_006539165,NZ_BJMM01000033.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_FOBF01000022.1.region001,2847,GCF_900109355,NZ_FOBF01000022.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_LBCQ02000005.1.region001,2848,GCF_001014615,NZ_LBCQ02000005.1.region001.gbk,0,0,0,0,0,0,1,0,0,1
NZ_LBNQ01000033.1.region001,2851,GCF_001005215,NZ_LBNQ01000033.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NC_006270.3.region008,2858,GCF_000011645,NC_006270.3.region008.gbk,0,0,0,0,0,1,0,0,0,1
NZ_LFBV01000003.1.region005,2861,GCF_001905345,NZ_LFBV01000003.1.region005.gbk,0,0,1,0,0,0,0,0,0,1
NZ_JAEAMR010000022.1.region002,2868,GCF_015999245,NZ_JAEAMR010000022.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_LGED01000200.1.region001,2873,GCF_001280085,NZ_LGED01000200.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_CP039964.1.region002,2875,GCF_005234135,NZ_CP039964.1.region002.gbk,0,0,0,0,0,0,1,0,0,1
NZ_LGIS01000033.1.region002,2877,GCF_001187905,NZ_LGIS01000033.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NZ_LGLV01000006.1.region001,2880,GCF_001687365,NZ_LGLV01000006.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_LGQW01000015.1.region006,2881,GCF_003116035,NZ_LGQW01000015.1.region006.gbk,0,0,0,1,0,0,0,0,1,2
NZ_BBZK01000004.1.region002,2910,GCF_001748085,NZ_BBZK01000004.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_LGDV01000251.1.region003,2914,GCF_001280015,NZ_LGDV01000251.1.region003.gbk,0,0,1,0,0,0,0,0,0,1
NZ_AQXB01000002.1.region002,2918,GCF_000375365,NZ_AQXB01000002.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NC_009485.1.region003,2927,GCF_000015165,NC_009485.1.region003.gbk,0,0,0,1,0,0,0,0,1,2
NZ_FOOF01000001.1.region002,2931,GCF_900113115,NZ_FOOF01000001.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_LMEC01000020.1.region001,2933,GCF_001425265,NZ_LMEC01000020.1.region001.gbk,0,0,0,1,0,0,0,0,1,2
NZ_JACXXL010000001.1.region001,2937,GCF_014779555,NZ_JACXXL010000001.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_LMMZ01000023.1.region001,2941,GCF_001422885,NZ_LMMZ01000023.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_LMOO01000001.1.region001,2942,GCF_001424195,NZ_LMOO01000001.1.region001.gbk,0,0,0,0,0,1,0,0,1,2
NZ_CP014315.1.region003,2943,GCF_001557535,NZ_CP014315.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_CP025429.1.region006,2947,GCF_002848345,NZ_CP025429.1.region006.gbk,0,0,1,0,0,0,0,0,0,1
NZ_LMTZ01000001.1.region001,2948,GCF_001456025,NZ_LMTZ01000001.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NZ_LMTZ01000101.1.region001,2949,GCF_001456025,NZ_LMTZ01000101.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NZ_FNZM01000025.1.region001,2950,GCF_900109265,NZ_FNZM01000025.1.region001.gbk,0,0,0,1,0,0,0,1,0,2
NZ_LN849456.1.region004,2959,GCF_900070355,NZ_LN849456.1.region004.gbk,0,0,0,0,0,0,0,0,1,1
NZ_LN850107.1.region012,2961,GCF_900070365,NZ_LN850107.1.region012.gbk,0,0,0,0,0,0,0,0,1,1
NZ_BAFZ01000023.1.region001,2963,GCF_000308575,NZ_BAFZ01000023.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
BMSM01000034.1.region001,2968,GCA_014649155,BMSM01000034.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_LNDC01000132.1.region001,2969,GCF_001870905,NZ_LNDC01000132.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NZ_AKVN02000001.1.region003,2971,GCF_000271485,NZ_AKVN02000001.1.region003.gbk,0,0,0,0,0,1,0,0,0,1
NZ_LNUP01000002.1.region002,2973,GCF_001512295,NZ_LNUP01000002.1.region002.gbk,0,0,0,1,0,0,0,0,1,2
NZ_LOSL02000001.1.region001,2981,GCF_001471585,NZ_LOSL02000001.1.region001.gbk,0,0,0,0,1,0,0,0,0,1
NZ_LOSL02000001.1.region003,2982,GCF_001471585,NZ_LOSL02000001.1.region003.gbk,0,0,0,0,1,1,0,0,0,2
NZ_ASJB01000091.1.region001,2990,GCF_000478275,NZ_ASJB01000091.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
JACPVS010000003.1.region002,2998,GCA_016197365,JACPVS010000003.1.region002.gbk,0,0,1,0,0,0,0,0,1,2
NZ_LQXQ01000007.1.region001,3018,GCF_003268395,NZ_LQXQ01000007.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_BJFN01000003.1.region001,3035,GCF_014189855,NZ_BJFN01000003.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_CP017946.1.region003,3038,GCF_003952665,NZ_CP017946.1.region003.gbk,0,0,0,0,1,1,0,0,0,2
NZ_BLVZ01000001.1.region001,3039,GCF_015471405,NZ_BLVZ01000001.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NZ_LRTK01000030.1.region001,3040,GCF_001636565,NZ_LRTK01000030.1.region001.gbk,0,0,1,0,0,0,0,0,1,2
NZ_FMCS01000003.1.region001,3056,GCF_900091435,NZ_FMCS01000003.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_LT827010.1.region015,3083,GCF_900119315,NZ_LT827010.1.region015.gbk,0,0,1,0,0,0,0,0,0,1
NZ_LT906453.1.region001,3088,GCF_900187045,NZ_LT906453.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_LT960614.1.region005,3094,GCF_900231165,NZ_LT960614.1.region005.gbk,0,0,0,0,0,0,0,0,1,1
NZ_HE578907.1.region002,3098,GCF_000321005,NZ_HE578907.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NZ_LUAW01000013.1.region001,3104,GCF_001605895,NZ_LUAW01000013.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_LUHJ01000074.1.region001,3106,GCF_001597745,NZ_LUHJ01000074.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NZ_LWLE01000012.1.region004,3118,GCF_001905125,NZ_LWLE01000012.1.region004.gbk,0,0,0,0,0,0,0,0,1,1
NZ_CP020469.1.region002,3126,GCF_003031405,NZ_CP020469.1.region002.gbk,0,0,0,1,0,0,0,0,1,2
NZ_LXWF01000041.1.region001,3127,GCF_002087015,NZ_LXWF01000041.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_CP048659.1.region005,3132,GCF_015218165,NZ_CP048659.1.region005.gbk,0,0,0,0,1,1,0,0,0,2
NZ_AP022564.1.region006,3144,GCF_010727125,NZ_AP022564.1.region006.gbk,0,0,1,0,0,0,0,0,1,2
NZ_LZMC01000112.1.region001,3147,GCF_001668615,NZ_LZMC01000112.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_LZNS01000001.1.region002,3148,GCF_001984575,NZ_LZNS01000001.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NZ_LZQD01000002.1.region002,3149,GCF_001858025,NZ_LZQD01000002.1.region002.gbk,0,0,0,1,0,0,0,0,0,1
BMTG01000006.1.region002,3151,GCA_014649555,BMTG01000006.1.region002.gbk,0,0,0,0,0,1,0,0,1,2
NZ_MAXA01000169.1.region001,3174,GCF_001854695,NZ_MAXA01000169.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NC_000962.3.region010,3180,GCF_000195955,NC_000962.3.region010.gbk,0,0,1,0,0,0,0,0,1,2
NZ_AP023273.1.region001,3181,GCF_013426735,NZ_AP023273.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NC_014666.1.region020,3183,GCF_000166135,NC_014666.1.region020.gbk,0,0,1,0,0,0,0,0,1,2
NZ_MCUN01000001.1.region001,3184,GCF_002873455,NZ_MCUN01000001.1.region001.gbk,0,0,1,0,1,1,0,0,0,3
NZ_MDTQ01000001.1.region004,3186,GCF_001709345,NZ_MDTQ01000001.1.region004.gbk,0,0,0,1,0,0,0,0,1,2
NZ_MDTQ01000001.1.region008,3187,GCF_001709345,NZ_MDTQ01000001.1.region008.gbk,0,0,1,0,0,0,0,0,0,1
NZ_CP007446.1.region003,3189,GCF_000600005,NZ_CP007446.1.region003.gbk,0,0,0,0,1,1,0,0,0,2
NZ_BDAP01000001.1.region002,3194,GCF_001598915,NZ_BDAP01000001.1.region002.gbk,0,0,1,0,0,0,0,0,1,2
NZ_JAFRDR010000001.1.region003,3195,GCF_017377795,NZ_JAFRDR010000001.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_CP034036.1.region006,3197,GCF_005484965,NZ_CP034036.1.region006.gbk,0,0,1,0,0,1,0,0,0,2
NC_005085.1.region001,3198,GCF_000007705,NC_005085.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_AMWJ02000001.1.region002,3207,GCF_000319305,NZ_AMWJ02000001.1.region002.gbk,0,0,0,1,0,0,0,0,0,1
NZ_ML660165.1.region001,3214,GCF_007004725,NZ_ML660165.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_MQUQ01000011.1.region001,3236,GCF_001953865,NZ_MQUQ01000011.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_MSIF01000008.1.region003,3253,GCF_001921215,NZ_MSIF01000008.1.region003.gbk,0,0,1,0,0,0,0,0,0,1
NZ_MSXW01000015.1.region001,3257,GCF_001945445,NZ_MSXW01000015.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_CDME01000002.1.region002,3260,GCF_000826545,NZ_CDME01000002.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NZ_CP012752.1.region017,3261,GCF_001302585,NZ_CP012752.1.region017.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JADEUG010000009.1.region001,3263,GCF_015163665,NZ_JADEUG010000009.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_MUHU01000010.1.region001,3265,GCF_002105195,NZ_MUHU01000010.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NC_016604.1.region012,3286,GCF_000230895,NC_016604.1.region012.gbk,0,0,0,0,0,0,0,0,1,1
