substring,file_name
GCF_014197435,NZ_JACIFP010000001.1.region002.gbk
GCF_014197535,NZ_JACIFV010000021.1.region001.gbk
GCF_014197615,NZ_JACIFY010000022.1.region001.gbk
GCF_014199935,NZ_JACHOP010000004.1.region001.gbk
GCF_014200175,NZ_JACHBD010000006.1.region001.gbk
GCF_014200435,NZ_JACHBR010000001.1.region024.gbk
GCF_014200455,NZ_JACHBW010000004.1.region001.gbk
GCF_014200805,NZ_JACHDB010000001.1.region008.gbk
GCF_014201115,NZ_JACHDO010000001.1.region003.gbk
GCF_014201195,NZ_JACHDS010000001.1.region007.gbk
GCF_014201195,NZ_JACHDS010000001.1.region012.gbk
GCF_014201615,NZ_JACHEU010000005.1.region001.gbk
GCF_014202315,NZ_JACHGN010000006.1.region003.gbk
GCF_014202315,NZ_JACHGN010000027.1.region001.gbk
GCF_014202335,NZ_JACHGP010000001.1.region003.gbk
GCF_014202345,NZ_JACHGO010000010.1.region001.gbk
GCF_014202425,NZ_JACHGT010000002.1.region001.gbk
GCF_014202475,NZ_JACHGV010000001.1.region001.gbk
GCF_014202905,NZ_JACHHY010000032.1.region001.gbk
GCF_014203235,NZ_JACHIN010000003.1.region003.gbk
GCF_014203325,NZ_JACHIV010000001.1.region003.gbk
GCF_014203355,NZ_JACHIR010000001.1.region002.gbk
GCF_014203535,NZ_JACHJI010000011.1.region002.gbk
GCF_014203545,NZ_JACHJG010000009.1.region004.gbk
GCF_014203605,NZ_JACHJJ010000006.1.region001.gbk
GCF_014203645,NZ_JACHJL010000011.1.region003.gbk
GCF_014203665,NZ_JACHJN010000001.1.region002.gbk
GCF_014203695,NZ_JACHJO010000015.1.region001.gbk
GCF_014203715,NZ_JACHJP010000002.1.region005.gbk
GCF_014203735,NZ_JACHJQ010000001.1.region001.gbk
GCF_014203755,NZ_JACHJS010000001.1.region006.gbk
GCF_014203755,NZ_JACHJS010000001.1.region023.gbk
GCF_014203835,NZ_JACHJW010000001.1.region017.gbk
GCF_014204435,NZ_JACHLF010000014.1.region001.gbk
GCF_014204515,NZ_JACHLI010000015.1.region002.gbk
GCF_014204525,NZ_JACHLP010000007.1.region001.gbk
GCF_014204625,NZ_JACHLU010000001.1.region002.gbk
GCF_014204715,NZ_JACHLY010000002.1.region002.gbk
GCF_014204795,NZ_JACHMB010000001.1.region025.gbk
GCF_014204855,NZ_JACHME010000002.1.region016.gbk
GCF_014204895,NZ_JACHMF010000001.1.region005.gbk
GCF_014204915,NZ_JACHMH010000001.1.region012.gbk
GCF_014204985,NZ_JACHMP010000001.1.region003.gbk
GCF_014204985,NZ_JACHMP010000001.1.region010.gbk
GCF_014205015,NZ_JACHMO010000001.1.region007.gbk
GCF_014205055,NZ_JACHMS010000001.1.region004.gbk
GCF_014205135,NZ_JACHMY010000001.1.region006.gbk
GCF_014205155,NZ_JACHMX010000001.1.region005.gbk
GCF_014205155,NZ_JACHMX010000001.1.region033.gbk
GCF_014205215,NZ_JACHNC010000001.1.region014.gbk
GCF_014205255,NZ_JACHNE010000001.1.region026.gbk
GCF_014205275,NZ_JACHND010000001.1.region025.gbk
GCF_014205335,NZ_JACHNH010000001.1.region017.gbk
GCF_014205675,NZ_JACIIX010000023.1.region001.gbk
GCF_014207095,NZ_JACHBG010000032.1.region001.gbk
GCF_014207255,NZ_JACHCZ010000001.1.region001.gbk
GCF_014207255,NZ_JACHCZ010000002.1.region001.gbk
GCF_014207255,NZ_JACHCZ010000005.1.region001.gbk
GCF_014207705,NZ_JACHIU010000001.1.region012.gbk
GCF_014207935,NZ_JACHLL010000004.1.region001.gbk
GCF_014207985,NZ_JACHMI010000001.1.region018.gbk
GCF_014208095,NZ_JACHMT010000007.1.region001.gbk
GCF_014208105,NZ_JACHMQ010000001.1.region005.gbk
GCF_014211915,NZ_CP060039.1.region003.gbk
GCF_014211915,NZ_CP060040.1.region005.gbk
GCF_014211975,NZ_CP060084.1.region002.gbk
GCF_014217335,NZ_CP060092.1.region001.gbk
GCF_014222285,NZ_JACKZS010000006.1.region001.gbk
GCF_014230465,NZ_JAAXCY010000017.1.region001.gbk
GCF_014235185,NZ_CP060131.1.region004.gbk
GCF_014235765,NZ_JACMYH010000001.1.region002.gbk
GCF_014236795,NZ_CP049017.1.region005.gbk
GCF_014253015,NZ_JACLQY010000015.1.region002.gbk
GCF_014253015,NZ_JACLQY010000018.1.region002.gbk
GCF_014256275,NZ_JACCFE010000002.1.region009.gbk
GCF_014257025,NZ_JACMSF010000046.1.region001.gbk
GCF_014263395,NZ_CP058321.1.region003.gbk
GCF_014267345,NZ_JACMYD010000002.1.region001.gbk
GCF_014268445,NZ_CP077089.1.region003.gbk
GCF_014268495,NZ_CP077087.1.region003.gbk
GCF_014268505,NZ_JABWQP020000007.1.region001.gbk
GCF_014268595,NZ_CP077091.1.region005.gbk
GCF_014268655,NZ_JABWQX020000001.1.region002.gbk
GCF_014268655,NZ_JABWQX020000001.1.region004.gbk
GCF_014268655,NZ_JABWQX020000001.1.region005.gbk
GCF_014268745,NZ_JABWRB020000001.1.region007.gbk
GCF_014268745,NZ_JABWRB020000001.1.region009.gbk
GCF_014268745,NZ_JABWRB020000001.1.region011.gbk
GCF_014268755,NZ_CP077093.1.region009.gbk
GCF_014268815,NZ_JABWRE020000001.1.region001.gbk
GCF_014268815,NZ_JABWRE020000001.1.region002.gbk
GCF_014268825,NZ_JABWRG010000002.1.region001.gbk
GCF_014268885,NZ_CP077095.1.region005.gbk
GCF_014268885,NZ_CP077095.1.region010.gbk
GCF_014268975,NZ_JABWRN010000001.1.region003.gbk
GCF_014269025,NZ_CP077094.1.region006.gbk
GCF_014269185,NZ_JABWRZ020000001.1.region002.gbk
GCF_014269185,NZ_JABWRZ020000001.1.region003.gbk
GCF_014269185,NZ_JABWRZ020000001.1.region004.gbk
GCF_014280935,NZ_JACLZI010000039.1.region001.gbk
GCF_014284235,NZ_JACOGD010000005.1.region001.gbk
GCF_014295035,NZ_CP060404.1.region004.gbk
GCF_014295035,NZ_CP060404.1.region023.gbk
GCF_014298075,NZ_CP060418.1.region002.gbk
GCF_014302995,NZ_CP060295.1.region001.gbk
GCF_014323665,NZ_JABVEB010000117.1.region001.gbk
GCF_014323705,NZ_JABVEC010000015.1.region001.gbk
GCF_014323725,NZ_JABVED010000006.1.region001.gbk
GCF_014190915,NZ_JACHVU010000009.1.region001.gbk
GCF_014218295,NZ_AP023287.1.region008.gbk
GCF_014218705,NZ_JABBJF010000030.1.region001.gbk
GCF_014218805,NZ_JACJUV010000001.1.region002.gbk
GCF_014522265,NZ_CP017024.1.region008.gbk
GCF_014646075,NZ_BMMT01000020.1.region001.gbk
GCF_014646095,NZ_BMMU01000002.1.region002.gbk
GCF_014646115,NZ_BMMV01000006.1.region005.gbk
GCF_014646135,NZ_BMMW01000003.1.region001.gbk
GCF_014646135,NZ_BMMW01000003.1.region002.gbk
GCF_014646155,NZ_BMMX01000001.1.region007.gbk
GCF_014646255,NZ_BMNC01000005.1.region001.gbk
GCF_014646295,NZ_BMNE01000004.1.region003.gbk
GCF_014646295,NZ_BMNE01000004.1.region004.gbk
GCF_014646295,NZ_BMNE01000004.1.region005.gbk
GCF_014646335,NZ_BMNG01000003.1.region001.gbk
GCF_014646335,NZ_BMNG01000004.1.region003.gbk
GCF_014646515,NZ_BMNK01000007.1.region001.gbk
GCF_014646695,NZ_BMNT01000016.1.region001.gbk
GCF_014836405,NZ_JACSQU010000001.1.region001.gbk
GCF_014836495,NZ_JACSQT010000005.1.region001.gbk
GCF_014836905,NZ_JACSPZ010000003.1.region001.gbk
GCF_014836935,NZ_JACSPW010000007.1.region001.gbk
GCF_014357575,NZ_JACONW010000021.1.region001.gbk
GCF_014358015,NZ_JACONV010000005.1.region001.gbk
GCF_014397025,NZ_JACJUO010000003.1.region001.gbk
GCF_014451325,NZ_JACSCH010000002.1.region003.gbk
GCF_014466955,NZ_AP023396.1.region003.gbk
GCF_014466955,NZ_AP023396.1.region007.gbk
GCF_014467235,NZ_NKHP01000016.1.region001.gbk
GCF_014467235,NZ_NKHP01000001.1.region003.gbk
GCF_014489535,NZ_CP060783.1.region004.gbk
GCF_014489615,NZ_CP060825.1.region004.gbk
GCF_014489615,NZ_CP060825.1.region024.gbk
GCF_014489635,NZ_CP060828.1.region008.gbk
GCF_014489635,NZ_CP060828.1.region038.gbk
GCF_014490445,NZ_JACTUZ010000066.1.region001.gbk
GCF_014490485,NZ_JACTVA010000024.1.region001.gbk
GCF_014490725,NZ_JACOQL010000004.1.region001.gbk
GCF_014490745,NZ_LZEU01000001.1.region005.gbk
GCF_014490785,NZ_CP051488.1.region002.gbk
GCF_014493765,NZ_JACTVJ010000006.1.region001.gbk
GCF_014495685,NZ_JACTVI010000039.1.region001.gbk
GCF_014596565,NZ_NOIN01000001.1.region001.gbk
GCF_014596565,NZ_NOIN01000017.1.region001.gbk
GCF_014596915,NZ_JACVWU010000032.1.region001.gbk
GCF_014635305,NZ_BMCS01000001.1.region003.gbk
GCF_014635325,NZ_BMCT01000001.1.region001.gbk
GCF_014635345,NZ_BMCU01000007.1.region002.gbk
GCF_014635885,NZ_BMDR01000001.1.region002.gbk
GCF_014636235,NZ_BMDZ01000015.1.region001.gbk
GCF_014639435,NZ_BMFZ01000001.1.region001.gbk
GCF_014639795,NZ_BMGC01000030.1.region001.gbk
GCF_014640555,NZ_BMHE01000086.1.region001.gbk
GCF_014643175,NZ_BMJH01000001.1.region001.gbk
GCF_014643915,NZ_BMKE01000006.1.region001.gbk
GCF_014645735,NZ_BMMH01000003.1.region002.gbk
GCF_014645735,NZ_BMMH01000009.1.region001.gbk
GCF_014645795,NZ_BMMK01000007.1.region001.gbk
GCF_014645795,NZ_BMMK01000008.1.region001.gbk
GCF_014645815,NZ_BMML01000004.1.region001.gbk
GCF_014645815,NZ_BMML01000004.1.region003.gbk
GCF_014645895,NZ_BMMP01000001.1.region003.gbk
GCF_014647515,NZ_BMPI01000002.1.region001.gbk
GCF_014647635,NZ_BMPO01000002.1.region002.gbk
GCF_014647675,NZ_BMPQ01000013.1.region002.gbk
GCF_014647795,NZ_BMPW01000004.1.region001.gbk
GCF_014647895,NZ_BMQB01000001.1.region001.gbk
GCF_014647895,NZ_BMQB01000009.1.region002.gbk
GCF_014647895,NZ_BMQB01000009.1.region003.gbk
GCF_014647915,NZ_BMQC01000011.1.region001.gbk
GCF_014647975,NZ_BMQF01000023.1.region001.gbk
GCF_014648175,NZ_BMQP01000012.1.region001.gbk
GCF_014648175,NZ_BMQP01000042.1.region001.gbk
GCF_014648195,NZ_BMQQ01000024.1.region001.gbk
GCF_014648355,NZ_BMQY01000004.1.region003.gbk
GCF_014648415,NZ_BMRB01000002.1.region003.gbk
GCF_014648435,NZ_BMRC01000005.1.region001.gbk
GCF_014648435,NZ_BMRC01000013.1.region002.gbk
GCF_014648475,NZ_BMRE01000003.1.region001.gbk
GCF_014648475,NZ_BMRE01000005.1.region001.gbk
GCF_014648495,NZ_BMRF01000016.1.region001.gbk
GCF_014648515,NZ_BMRG01000008.1.region001.gbk
GCF_014648675,NZ_BMRO01000006.1.region001.gbk
GCF_014648775,NZ_BMRT01000001.1.region011.gbk
GCF_014648795,NZ_BMRU01000001.1.region002.gbk
GCF_014648855,NZ_BMRX01000004.1.region002.gbk
GCF_014648875,NZ_BMRY01000011.1.region001.gbk
GCF_014648895,NZ_BMRZ01000012.1.region001.gbk
GCF_014648975,NZ_BMSD01000015.1.region003.gbk
GCF_014648995,NZ_BMSE01000001.1.region003.gbk
GCF_014649015,NZ_BMSF01000009.1.region001.gbk
GCF_014649035,NZ_BMSG01000004.1.region002.gbk
GCF_014649375,NZ_BMSX01000011.1.region001.gbk
GCF_014649395,NZ_BMSY01000009.1.region002.gbk
GCF_014649395,NZ_BMSY01000014.1.region001.gbk
GCF_014649535,NZ_BMTF01000007.1.region002.gbk
GCF_014649695,NZ_BMTN01000001.1.region003.gbk
GCF_014649715,NZ_BMTO01000003.1.region002.gbk
GCF_014649775,NZ_BMTR01000004.1.region002.gbk
GCF_014649815,NZ_BMTT01000003.1.region001.gbk
GCF_014649855,NZ_BMTV01000003.1.region002.gbk
GCF_014649875,NZ_BMTW01000011.1.region002.gbk
GCF_014649875,NZ_BMTW01000018.1.region001.gbk
GCF_014649915,NZ_BMTY01000016.1.region001.gbk
GCF_014650055,NZ_BMUF01000027.1.region001.gbk
GCF_014650075,NZ_BMUG01000005.1.region002.gbk
GCF_014650075,NZ_BMUG01000005.1.region003.gbk
GCF_014650175,NZ_BMUL01000008.1.region001.gbk
GCF_014650175,NZ_BMUL01000024.1.region001.gbk
GCF_014650335,NZ_BMUT01000001.1.region003.gbk
GCF_014650335,NZ_BMUT01000007.1.region005.gbk
GCF_014650435,NZ_BMUY01000007.1.region001.gbk
GCF_014650435,NZ_BMUY01000004.1.region002.gbk
GCF_014650455,NZ_BMUZ01000008.1.region002.gbk
GCF_014650495,NZ_BMVB01000010.1.region002.gbk
GCF_014650555,NZ_BMVE01000007.1.region002.gbk
GCF_014650675,NZ_BMVK01000024.1.region001.gbk
GCF_014650675,NZ_BMVK01000025.1.region001.gbk
GCF_014650695,NZ_BMVL01000006.1.region002.gbk
GCF_014650815,NZ_BMVR01000003.1.region003.gbk
GCF_014650815,NZ_BMVR01000007.1.region003.gbk
GCF_014650895,NZ_BMVV01000005.1.region001.gbk
GCF_014650955,NZ_BMVY01000007.1.region003.gbk
GCF_014650955,NZ_BMVY01000016.1.region001.gbk
GCF_014650995,NZ_BMWA01000018.1.region001.gbk
GCF_014651015,NZ_BMWB01000005.1.region001.gbk
GCF_014651035,NZ_BMWC01000004.1.region003.gbk
GCF_014651055,NZ_BMWD01000002.1.region001.gbk
GCF_014651115,NZ_BMWG01000010.1.region001.gbk
GCF_014651115,NZ_BMWG01000010.1.region004.gbk
GCF_014651115,NZ_BMWG01000030.1.region001.gbk
GCF_014651115,NZ_BMWG01000032.1.region001.gbk
GCF_014651155,NZ_BMWI01000001.1.region003.gbk
GCF_014651155,NZ_BMWI01000011.1.region001.gbk
GCF_014652315,NZ_BMYO01000001.1.region004.gbk
GCF_014652715,NZ_BMZI01000006.1.region001.gbk
GCF_014652815,NZ_BMZN01000002.1.region001.gbk
GCF_014653945,NZ_BNAU01000003.1.region001.gbk
GCF_014654205,NZ_BNAW01000001.1.region003.gbk
GCF_014654365,NZ_BNAY01000001.1.region002.gbk
GCF_014654365,NZ_BNAY01000001.1.region004.gbk
GCF_014654365,NZ_BNAY01000001.1.region005.gbk
GCF_014654615,NZ_BNBB01000025.1.region001.gbk
GCF_014655595,NZ_BNBL01000001.1.region003.gbk
GCF_014655715,NZ_BNBM01000004.1.region001.gbk
GCF_014655715,NZ_BNBM01000008.1.region001.gbk
GCF_014655715,NZ_BNBM01000013.1.region001.gbk
GCF_014655955,NZ_BNBO01000088.1.region001.gbk
GCF_014656095,NZ_BNBT01000076.1.region001.gbk
GCF_014656195,NZ_BNBY01000002.1.region004.gbk
GCF_014656215,NZ_BNBZ01000002.1.region001.gbk
GCF_014673215,NZ_JACWMS010000002.1.region003.gbk
GCF_014694385,NZ_JAAOCA010000029.1.region001.gbk
GCF_014694405,NZ_JAAUWV010000006.1.region001.gbk
GCF_014694405,NZ_JAAUWV010000047.1.region001.gbk
GCF_014694455,NZ_JAAUWT010000008.1.region002.gbk
GCF_014695175,NZ_JACJNV010000208.1.region001.gbk
GCF_014695295,NZ_JACJNY010000005.1.region001.gbk
GCF_014695375,NZ_JACJOG010000034.1.region001.gbk
GCF_014695385,NZ_JACJOD010000076.1.region001.gbk
GCF_014695585,NZ_JACJON010000077.1.region001.gbk
GCF_014695715,NZ_JACJOT010000008.1.region003.gbk
GCF_014695725,NZ_JACJOU010000009.1.region001.gbk
GCF_014695895,NZ_JACJPD010000012.1.region001.gbk
GCF_014695915,NZ_JACJPF010000041.1.region001.gbk
GCF_014696265,NZ_JACJPW010000057.1.region001.gbk
GCF_014696315,NZ_JACJPX010000037.1.region001.gbk
GCF_014696435,NZ_JACJQG010000069.1.region001.gbk
GCF_014696615,NZ_JACJQJ010000001.1.region001.gbk
GCF_014696625,NZ_JACJQL010000020.1.region001.gbk
GCF_014696655,NZ_JACJQM010000022.1.region001.gbk
GCF_014696825,NZ_JACJQU010000003.1.region001.gbk
GCF_014697025,NZ_JACJRC010000012.1.region001.gbk
GCF_014697075,NZ_JACJRE010000013.1.region001.gbk
GCF_014697125,NZ_JACJRG010000003.1.region002.gbk
GCF_014697195,NZ_JACJRJ010000015.1.region001.gbk
GCF_014697425,NZ_JACJRU010000002.1.region003.gbk
GCF_014697475,NZ_JACJRV010000023.1.region001.gbk
GCF_014697615,NZ_JACJSD010000069.1.region001.gbk
GCF_014697625,NZ_JACJSG010000005.1.region001.gbk
GCF_014698035,NZ_JACJSF010000024.1.region001.gbk
GCF_014698065,NZ_JACJSI010000013.1.region001.gbk
GCF_014698305,NZ_JACJST010000003.1.region002.gbk
GCF_014698505,NZ_JACJTD010000002.1.region001.gbk
GCF_014698735,NZ_JACJTQ010000001.1.region003.gbk
GCF_014698795,NZ_JACJTR010000005.1.region001.gbk
GCF_014698825,NZ_JACJTT010000019.1.region001.gbk
GCF_014698845,NZ_JACJTV010000005.1.region001.gbk
GCF_014698965,NZ_JACXAE010000085.1.region001.gbk
GCF_014736495,NZ_MDUX01000004.1.region001.gbk
GCF_014764405,NZ_CP061725.1.region010.gbk
GCF_014764405,NZ_CP061725.1.region013.gbk
GCF_014773435,NZ_JACXAG020000002.1.region002.gbk
GCF_014779555,NZ_JACXXL010000001.1.region001.gbk
GCF_014779715,NZ_JACXYU010000002.1.region002.gbk
GCF_014779715,NZ_JACXYU010000008.1.region001.gbk
GCF_014841115,NZ_JACYTP010000004.1.region003.gbk
GCF_014841135,NZ_JACYTN010000010.1.region001.gbk
GCF_014842265,NZ_JACYVI010000015.1.region001.gbk
GCF_014844075,NZ_CP062165.1.region006.gbk
GCF_014849525,NZ_JACJNU010000047.1.region001.gbk
GCF_014851565,NZ_JACVAA010000003.1.region002.gbk
GCF_014851685,NZ_JACVAC010000023.1.region001.gbk
GCF_014851765,NZ_JACVAI010000002.1.region006.gbk
GCF_014851765,NZ_JACVAI010000010.1.region001.gbk
GCF_014851865,NZ_JACVAM010000004.1.region001.gbk
GCF_014851915,NZ_JACVAP010000007.1.region001.gbk
GCF_014852585,NZ_JACVBX010000002.1.region002.gbk
GCF_014858725,NZ_AQGV01000014.1.region001.gbk
GCF_014861365,NZ_RRYW01000022.1.region001.gbk
GCF_014861395,NZ_RRYV01000020.1.region001.gbk
GCF_014863545,NZ_CP062260.1.region001.gbk
GCF_014863585,NZ_CP062253.1.region003.gbk
GCF_014863605,NZ_CP062252.1.region003.gbk
GCF_014873145,NZ_JADBEK010000001.1.region003.gbk
GCF_014873495,NZ_JADBGF010000001.1.region007.gbk
GCF_014873535,NZ_JADBEF010000001.1.region004.gbk
GCF_014873705,NZ_JADBDS010000002.1.region002.gbk
GCF_014873755,NZ_JADBEG010000001.1.region012.gbk
GCF_014873915,NZ_JADBEJ010000005.1.region002.gbk
GCF_014873915,NZ_JADBEJ010000005.1.region003.gbk
GCF_014873935,NZ_JADBDZ010000001.1.region019.gbk
GCF_014874095,NZ_JADBEB010000001.1.region014.gbk
GCF_014878155,NZ_JADANL010000015.1.region001.gbk
GCF_014879975,NZ_CP062500.1.region004.gbk
GCF_014892575,NZ_JADBGI010000002.1.region002.gbk
GCF_014897815,NZ_JABUZG010000053.1.region001.gbk
GCF_014904815,NZ_JACZFR010000025.1.region001.gbk
GCF_014905415,NZ_BNEO01000002.1.region004.gbk
GCF_014930455,NZ_JAAIYO010000012.1.region001.gbk
GCF_014932895,NZ_JACYOF010000018.1.region001.gbk
GCF_014946725,NZ_JACFXY010000005.1.region002.gbk
GCF_015071065,NZ_VOVA01000005.1.region001.gbk
GCF_015140455,NZ_AP024094.1.region003.gbk
GCF_015160855,NZ_CP063373.1.region012.gbk
GCF_015160855,NZ_CP063373.1.region019.gbk
GCF_015163075,NZ_JADDXU010000002.1.region002.gbk
GCF_015163655,NZ_JADEUF010000004.1.region001.gbk
GCF_015163655,NZ_JADEUF010000042.1.region001.gbk
GCF_015163665,NZ_JADEUG010000005.1.region001.gbk
GCF_015163665,NZ_JADEUG010000009.1.region001.gbk
GCF_015163715,NZ_JADDUM010000094.1.region001.gbk
GCF_015207505,NZ_JADEWT010000019.1.region001.gbk
GCF_015207605,NZ_JADEWO010000008.1.region001.gbk
GCF_015207655,NZ_JADEWN010000014.1.region001.gbk
GCF_015207665,NZ_JADEWL010000205.1.region001.gbk
GCF_015207735,NZ_JADEWG010000006.1.region001.gbk
GCF_015207755,NZ_JADEWH010000019.1.region001.gbk
GCF_015209505,NZ_JADEYC010000013.1.region001.gbk
GCF_015218165,NZ_CP048659.1.region005.gbk
GCF_015234305,NZ_JADGMI010000001.1.region002.gbk
GCF_015291725,NZ_CP030038.1.region004.gbk
GCF_015326965,NZ_CP017659.1.region006.gbk
GCF_015351075,NZ_JADKRS010000003.1.region001.gbk
GCF_015351105,NZ_JADKRR010000001.1.region001.gbk
GCF_015351245,NZ_JADKSO010000002.1.region001.gbk
GCF_015354405,NZ_JADKYP010000001.1.region001.gbk
GCF_015354575,NZ_JACAFQ010000031.1.region001.gbk
GCF_015355755,NZ_JACVEE010000001.1.region008.gbk
GCF_015461805,NZ_JACVZE010000005.1.region001.gbk
GCF_015461835,NZ_JACOPX010000007.1.region001.gbk
GCF_015461845,NZ_JACOPW010000011.1.region001.gbk
GCF_015471405,NZ_BLVZ01000001.1.region001.gbk
GCF_015471405,NZ_BLVZ01000003.1.region001.gbk
GCF_015471405,NZ_BLVZ01000006.1.region001.gbk
GCF_015471405,NZ_BLVZ01000020.1.region001.gbk
GCF_015477355,NZ_JADLRJ010000002.1.region002.gbk
GCF_015477355,NZ_JADLRJ010000010.1.region002.gbk
GCF_015477605,NZ_JADLQX010000005.1.region001.gbk
GCF_015477605,NZ_JADLQX010000008.1.region001.gbk
GCF_015477605,NZ_JADLQX010000025.1.region001.gbk
GCF_015477765,NZ_JADLQQ010000001.1.region004.gbk
GCF_015477765,NZ_JADLQQ010000005.1.region003.gbk
GCF_015477765,NZ_JADLQQ010000011.1.region002.gbk
GCF_015477775,NZ_JADLQO010000013.1.region001.gbk
GCF_015477775,NZ_JADLQO010000005.1.region001.gbk
GCF_015477805,NZ_JADLQL010000002.1.region001.gbk
GCF_015477805,NZ_JADLQL010000001.1.region005.gbk
GCF_015477805,NZ_JADLQL010000004.1.region001.gbk
GCF_015477805,NZ_JADLQL010000006.1.region001.gbk
GCF_015627175,NZ_VTDQ01000010.1.region001.gbk
GCF_015645445,NZ_JADOGI010000070.1.region001.gbk
GCF_015672735,NZ_JADABY010000029.1.region001.gbk
GCF_015674855,NZ_JADMLG010000005.1.region001.gbk
GCF_015686695,NZ_JADPMR010000004.1.region002.gbk
GCF_015689175,NZ_CP065047.1.region011.gbk
GCF_015689195,NZ_CP065044.1.region006.gbk
GCF_015689335,NZ_CP065053.1.region015.gbk
GCF_015689475,NZ_CP065050.1.region044.gbk
GCF_015709455,NZ_JADNQW010000008.1.region001.gbk
GCF_015709515,NZ_JADNQZ010000048.1.region002.gbk
GCF_015709525,NZ_JADNRA010000027.1.region002.gbk
GCF_015710575,NZ_CP065373.1.region002.gbk
GCF_015711605,NZ_JABTEZ010000002.1.region006.gbk
GCF_015711645,NZ_JABTEX010000002.1.region003.gbk
GCF_015712065,NZ_JACFYZ010000013.1.region001.gbk
GCF_015712165,NZ_JADPZX010000001.1.region005.gbk
GCF_015712165,NZ_JADPZX010000002.1.region001.gbk
GCF_015714725,NZ_WBKM01000291.1.region001.gbk
GCF_015751755,NZ_JADOUA010000001.1.region013.gbk
GCF_015751765,NZ_JADOTX010000001.1.region004.gbk
GCF_015751905,NZ_JADOUF010000001.1.region009.gbk
GCF_015767635,NZ_CP065230.1.region005.gbk
GCF_015776785,NZ_LFMD02000007.1.region007.gbk
GCF_015845845,NZ_LDIG01000170.1.region001.gbk
GCF_015910535,NZ_JACBJG010000004.1.region002.gbk
GCF_015999245,NZ_JAEAMR010000022.1.region002.gbk
GCF_015999245,NZ_JAEAMR010000022.1.region004.gbk
GCF_015999245,NZ_JAEAMR010000010.1.region003.gbk
GCF_015999465,NZ_CP065534.1.region006.gbk
GCF_015206815,NZ_JADEXZ010000012.1.region001.gbk
GCF_015206895,NZ_JADEXU010000037.1.region001.gbk
GCF_015206995,NZ_JADEXR010000006.1.region001.gbk
GCF_015680235,NZ_JADLJL010000021.1.region001.gbk
GCF_015680235,NZ_JADLJL010000036.1.region001.gbk
GCF_015680405,NZ_JADLJS010000005.1.region001.gbk
GCF_015680405,NZ_JADLJS010000036.1.region001.gbk
GCF_015680405,NZ_JADLJS010000038.1.region001.gbk
GCF_015680705,NZ_JADNYP010000007.1.region001.gbk
GCF_016008875,NZ_JADTQG010000010.1.region001.gbk
GCF_016009175,NZ_JADUCM010000012.1.region001.gbk
GCF_016031635,NZ_JACEGD010000006.1.region001.gbk
GCF_016056295,NZ_JAECZB010000067.1.region001.gbk
GCF_016107285,NZ_RCVQ01000005.1.region001.gbk
GCF_016107395,NZ_JAAIKO010000047.1.region001.gbk
GCF_016124105,NZ_JADGMQ010000018.1.region001.gbk
GCF_016127315,NZ_CP065997.1.region005.gbk
GCF_016306625,NZ_JACOII010000059.1.region001.gbk
GCF_016313185,NZ_CP066218.1.region003.gbk
GCF_016342265,NZ_JAEIOS010000013.1.region001.gbk
GCF_016342275,NZ_JAEIOT010000004.1.region001.gbk
GCF_016405905,NZ_JAEFCB010000024.1.region001.gbk
GCF_016411865,NZ_JAEKJA010000038.1.region001.gbk
GCF_016415625,NZ_WBXP01000020.1.region001.gbk
GCF_016428945,NZ_JAELTR010000019.1.region001.gbk
GCF_016446475,NZ_JAEHFP010000020.1.region001.gbk
GCF_016461715,NZ_JAEMUI010000011.1.region001.gbk
GCF_016461825,NZ_JAEMNU010000100.1.region001.gbk
GCF_016463975,NZ_JAEMNX010000002.1.region001.gbk
GCF_016463975,NZ_JAEMNX010000023.1.region001.gbk
GCF_016464305,NZ_JAEIOJ010000006.1.region001.gbk
GCF_016464385,NZ_JADMLH010000010.1.region001.gbk
GCF_016464705,NZ_JAEHOB010000003.1.region001.gbk
GCF_016467315,NZ_JAELVU010000007.1.region001.gbk
GCF_016481275,NZ_JAEMNW010000001.1.region004.gbk
GCF_016481275,NZ_JAEMNW010000003.1.region003.gbk
GCF_016482685,NZ_JACYHF010000002.1.region003.gbk
GCF_016482825,NZ_JAEMNV010000005.1.region003.gbk
GCF_016482825,NZ_JAEMNV010000010.1.region002.gbk
GCF_016508255,NZ_JADVKT010000002.1.region004.gbk
GCF_016518545,NZ_JACVTO010000001.1.region001.gbk
GCF_016518545,NZ_JACVTO010000004.1.region001.gbk
GCF_016526145,NZ_JADDUE010000006.1.region001.gbk
GCF_016587375,NZ_BNJG01000002.1.region003.gbk
GCF_016587375,NZ_BNJG01000004.1.region002.gbk
GCF_016587415,NZ_BNJI01000002.1.region002.gbk
GCF_016587435,NZ_BNJJ01000012.1.region001.gbk
GCF_016592155,NZ_AP024237.1.region005.gbk
GCF_016595245,NZ_JAENHM010000085.1.region001.gbk
GCF_016595275,NZ_JAENIQ010000018.1.region001.gbk
GCF_016595675,NZ_JAENJH010000002.1.region002.gbk
GCF_016599145,NZ_JAENKO010000021.1.region001.gbk
GCF_016612545,NZ_JAENRY010000177.1.region001.gbk
GCF_016624945,NZ_JACVUI010000015.1.region001.gbk
GCF_016625195,NZ_JACVUP010000012.1.region001.gbk
GCF_016629665,NZ_JAEPRQ010000002.1.region002.gbk
GCF_016629665,NZ_JAEPRQ010000009.1.region001.gbk
