Assembly	NRP.met	NRPS	HYDROXAMATE	SALICYLATE	OHASP	OHHIS	PYOVERDINE	CATECHOL	GRAMININE	DMAQ
GCF_013372045.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013372105.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013372125.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013372165.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013372205.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013372245.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013372285.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_013374215.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013374815.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_013374995.1	1	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_013376455.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013376475.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013377195.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013377295.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013378015.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013378075.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013388295.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013388375.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013389455.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013389765.1	0	8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013393365.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013393745.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013394005.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013394065.1	2	9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_013394595.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013394655.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013394675.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013402795.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013403565.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013409125.2	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013414345.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013416015.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013423785.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013460135.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013460375.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013462805.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013466425.1	1	2	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013466985.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013488025.1	1	3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_013488205.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013488225.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013744875.1	4	13	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_013752735.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_013892435.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_014023275.1	2	8	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
GCF_014041935.1	1	5	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014041995.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014042035.1	1	4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_014054525.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014054725.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014054885.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014054965.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014054985.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014055025.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014058425.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014058705.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014068355.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014069315.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014070455.1	1	7	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014075995.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014076555.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014083925.1	1	8	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_014107495.1	0	2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014109845.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014126615.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_014126825.1	1	2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_014127485.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014131755.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014163495.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014169735.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_014171495.1	1	2	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
GCF_014189415.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014189455.1	0	2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014191545.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014192895.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014211955.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014211975.1	1	3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_014217215.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014217335.1	1	2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_014217565.1	0	4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014217765.1	0	3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014217805.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014218275.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014218335.1	0	3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014218355.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014236795.1	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014262665.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014268275.3	1	2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014268375.2	2	6	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014268445.2	1	3	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014268455.2	1	2	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014268485.2	1	3	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014268495.2	1	3	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014268585.2	1	2	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014268595.2	1	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014268695.2	3	4	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
GCF_014268755.2	1	2	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014268885.2	2	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014269025.2	1	2	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014269225.2	3	4	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
GCF_014295015.1	0	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014295035.1	2	7	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_014295415.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014297575.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014297595.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014303955.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014334095.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014352855.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014395225.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014395425.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014395785.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014395975.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014396165.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014396385.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014396585.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014396785.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014397115.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014397255.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014397415.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014466955.1	2	11	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014466985.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014467015.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014467055.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014489415.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014489495.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014489515.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014489535.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014489575.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014489595.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014489615.1	2	5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_014489635.1	2	7	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014490055.1	1	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014490555.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014490575.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014490665.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014495845.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014524565.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014524625.1	1	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014541205.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014595995.2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014621695.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014623465.1	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014656585.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014672695.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014672835.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014673495.1	0	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014678925.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014681765.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014697095.1	1	1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014697215.1	0	8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014701095.1	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014701115.1	2	5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_014701195.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014701235.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014705925.2	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014705945.2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014725695.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014764305.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014764365.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014764405.1	2	9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_014775655.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014784055.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014805825.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014841035.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014843995.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014844295.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014857065.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014863585.1	1	4	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014863605.1	1	5	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_014879295.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014879975.1	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014892695.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014898155.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014898175.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014898195.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014899185.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014905115.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014905135.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014926585.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014931075.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014931175.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014931715.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014960965.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_014961145.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015034585.1	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_015074805.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015097055.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015097275.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015097455.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015099595.1	2	8	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_015100395.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015137655.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_015139575.1	2	2	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_015140235.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015159595.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015160855.1	2	6	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015160875.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015167415.1	1	2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_015168335.1	2	2	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
GCF_015169395.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015209725.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015209745.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015209785.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015240255.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015244315.1	3	11	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_015265455.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015265475.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015277515.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015277775.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015277815.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015277855.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015277875.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015291705.1	0	2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015326295.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015326725.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_015356115.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015356815.2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015377145.2	0	2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015476115.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015476235.1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015476275.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015482585.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015482775.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015500095.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015644725.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015679185.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015679265.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015689195.1	1	2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_015689335.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_015689455.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015689475.1	1	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015710575.1	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015710995.1	1	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015711475.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015767775.1	0	9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015775515.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015775975.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015910445.1	0	3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_015999465.1	1	5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_016026395.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016026615.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016026695.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016026735.1	1	4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016027095.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016027415.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016027455.1	2	5	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016027815.1	1	1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016028295.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016028695.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016028775.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016028795.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016064815.1	1	3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_016117655.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016126715.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016127195.1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
GCF_016127255.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
GCF_016127275.1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
